problem,nl_goal,gt_pddl_goal,gt_plan,proposed_plan
train/pick_clean_then_place_in_recep-Cloth-None-Drawer-427/trial_T20190909_070336_423393,put a cleaned cloth in a drawer.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ClothType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation bathtubbasin)
(PickupObject cloth)
(GotoLocation sinkbasin)
(CleanObject cloth)
(GotoLocation drawer)
(PutObject cloth drawer)","(GotoLocation laundryroom)
(PickupObject cloth)
(GotoLocation kitchen)
(CleanObject cloth)
(GotoLocation drawer)
(PutObject cloth drawer)
"
train/pick_clean_then_place_in_recep-Cloth-None-Drawer-427/trial_T20190909_070336_423393,put a cleaned cloth in a drawer.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o ClothType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation bathtubbasin)
(PickupObject cloth)
(GotoLocation sinkbasin)
(CleanObject cloth)
(GotoLocation drawer)
(PutObject cloth drawer)","(GotoLocation laundryroom)
(PickupObject cloth)
(CleanObject cloth)
(GotoLocation bedroom)
(GotoLocation drawer)
(PutObject cloth drawer)
"
train/pick_and_place_simple-BreadSliced-None-SideTable-3/trial_T20190907_000233_574076,put a slice of bread on a stand.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BreadType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r) 
                (sliceable ?o)
                (isSliced ?o) 
            )
    )))","(GotoLocation knife)
(PickupObject knife)
(GotoLocation bread)
(SliceObject bread)
(GotoLocation sidetable)
(PutObject knife sidetable)
(GotoLocation countertop)
(PickupObject bread)
(GotoLocation sidetable)
(PutObject bread sidetable)","(GotoLocation breadbox)
(PickupObject bread)
(GotoLocation stand)
(PutObject bread stand)
"
train/pick_and_place_simple-BreadSliced-None-SideTable-3/trial_T20190907_000233_574076,put a slice of bread on a stand.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BreadType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r) 
                (sliceable ?o)
                (isSliced ?o) 
            )
    )))","(GotoLocation knife)
(PickupObject knife)
(GotoLocation bread)
(SliceObject bread)
(GotoLocation sidetable)
(PutObject knife sidetable)
(GotoLocation countertop)
(PickupObject bread)
(GotoLocation sidetable)
(PutObject bread sidetable)","(GotoLocation breadbox)
(PickupObject bread)
(GotoLocation stand)
(PutObject bread stand)
"
train/pick_and_place_simple-BreadSliced-None-SideTable-3/trial_T20190907_000233_574076,put a slice of bread on a stand.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BreadType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r) 
                (sliceable ?o)
                (isSliced ?o) 
            )
    )))","(GotoLocation knife)
(PickupObject knife)
(GotoLocation bread)
(SliceObject bread)
(GotoLocation sidetable)
(PutObject knife sidetable)
(GotoLocation countertop)
(PickupObject bread)
(GotoLocation sidetable)
(PutObject bread sidetable)","(GotoLocation breadbox)
(PickupObject bread)
(GotoLocation stand)
(PutObject bread stand)
"
train/pick_and_place_simple-BreadSliced-None-SideTable-3/trial_T20190907_000233_574076,put a slice of bread on a stand.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BreadType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r) 
                (sliceable ?o)
                (isSliced ?o) 
            )
    )))","(GotoLocation knife)
(PickupObject knife)
(GotoLocation bread)
(SliceObject bread)
(GotoLocation sidetable)
(PutObject knife sidetable)
(GotoLocation countertop)
(PickupObject bread)
(GotoLocation sidetable)
(PutObject bread sidetable)","(GotoLocation cabinet)
(PickupObject bread)
(GotoLocation stand)
(PutObject bread stand)
"
train/pick_and_place_simple-BreadSliced-None-SideTable-3/trial_T20190907_000233_574076,put a slice of bread on a stand.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o BreadType) 
                (receptacleType ?r SideTableType)
                (inReceptacle ?o ?r) 
                (sliceable ?o)
                (isSliced ?o) 
            )
    )))","(GotoLocation knife)
(PickupObject knife)
(GotoLocation bread)
(SliceObject bread)
(GotoLocation sidetable)
(PutObject knife sidetable)
(GotoLocation countertop)
(PickupObject bread)
(GotoLocation sidetable)
(PutObject bread sidetable)","(GotoLocation countertop)
(PickupObject bread)
(GotoLocation stand)
(PutObject bread stand)
"
train/pick_heat_then_place_in_recep-Mug-None-Cabinet-30/trial_T20190909_044538_375844,to heat a mug and put it inside of the cabinet.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug)
(GotoLocation cabinet)
(PutObject mug cabinet)","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug microwave)
(GotoLocation cabinet)
(PutObject mug cabinet)
"
train/pick_heat_then_place_in_recep-Mug-None-Cabinet-30/trial_T20190909_044538_375844,to heat a mug and put it inside of the cabinet.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug)
(GotoLocation cabinet)
(PutObject mug cabinet)","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug microwave)
(GotoLocation cabinet)
(PutObject mug cabinet)
"
train/pick_heat_then_place_in_recep-Mug-None-Cabinet-30/trial_T20190909_044538_375844,to heat a mug and put it inside of the cabinet.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug)
(GotoLocation cabinet)
(PutObject mug cabinet)","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug microwave)
(GotoLocation cabinet)
(PutObject mug cabinet)
"
train/pick_heat_then_place_in_recep-Mug-None-Cabinet-30/trial_T20190909_044538_375844,to heat a mug and put it inside of the cabinet.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug)
(GotoLocation cabinet)
(PutObject mug cabinet)","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug microwave)
(GotoLocation cabinet)
(PutObject mug cabinet)
"
train/pick_heat_then_place_in_recep-Mug-None-Cabinet-30/trial_T20190909_044538_375844,to heat a mug and put it inside of the cabinet.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o MugType) 
                (receptacleType ?r CabinetType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug)
(GotoLocation cabinet)
(PutObject mug cabinet)","(GotoLocation countertop)
(PickupObject mug)
(GotoLocation microwave)
(HeatObject mug microwave)
(GotoLocation cabinet)
(PutObject mug cabinet)
"
train/pick_cool_then_place_in_recep-LettuceSliced-None-GarbageCan-6/trial_T20190911_012842_999715,cut a slice of lettuce then throw away the lettuce in the garbage can.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(SliceObject lettuce)
(GotoLocation fridge)
(PutObject butterknife fridge)
(GotoLocation countertop)
(PickupObject lettuce)
(GotoLocation fridge)
(CoolObject lettuce)
(GotoLocation garbagecan)
(PutObject lettuce garbagecan)","(GotoLocation refrigerator)
(PickupObject lettuce)
(GotoLocation countertop)
(UseObject knife lettuce)
(GotoLocation garbagecan)
(PutObject lettuce garbagecan)
"
train/pick_cool_then_place_in_recep-LettuceSliced-None-GarbageCan-6/trial_T20190911_012842_999715,cut a slice of lettuce then throw away the lettuce in the garbage can.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(SliceObject lettuce)
(GotoLocation fridge)
(PutObject butterknife fridge)
(GotoLocation countertop)
(PickupObject lettuce)
(GotoLocation fridge)
(CoolObject lettuce)
(GotoLocation garbagecan)
(PutObject lettuce garbagecan)","(GotoLocation fridge)
(PickupObject lettuce)
(GotoLocation countertop)
(CutObject lettuce)
(GotoLocation garbage)
(PutObject lettuce garbage)
"
train/pick_cool_then_place_in_recep-LettuceSliced-None-GarbageCan-6/trial_T20190911_012842_999715,cut a slice of lettuce then throw away the lettuce in the garbage can.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(SliceObject lettuce)
(GotoLocation fridge)
(PutObject butterknife fridge)
(GotoLocation countertop)
(PickupObject lettuce)
(GotoLocation fridge)
(CoolObject lettuce)
(GotoLocation garbagecan)
(PutObject lettuce garbagecan)","(GotoLocation fridge)
(PickupObject lettuce)
(GotoLocation countertop)
(CutObject lettuce)
(GotoLocation garbagecan)
(PutObject lettuce garbagecan)
"
train/pick_cool_then_place_in_recep-LettuceSliced-None-GarbageCan-6/trial_T20190911_012842_999715,cut a slice of lettuce then throw away the lettuce in the garbage can.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(SliceObject lettuce)
(GotoLocation fridge)
(PutObject butterknife fridge)
(GotoLocation countertop)
(PickupObject lettuce)
(GotoLocation fridge)
(CoolObject lettuce)
(GotoLocation garbagecan)
(PutObject lettuce garbagecan)","(GotoLocation fridge)
(PickupObject lettuce)
(GotoLocation countertop)
(CutObject lettuce)
(GotoLocation garbagecan)
(PutObject lettuce garbagecan)
"
train/pick_cool_then_place_in_recep-LettuceSliced-None-GarbageCan-6/trial_T20190911_012842_999715,cut a slice of lettuce then throw away the lettuce in the garbage can.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(SliceObject lettuce)
(GotoLocation fridge)
(PutObject butterknife fridge)
(GotoLocation countertop)
(PickupObject lettuce)
(GotoLocation fridge)
(CoolObject lettuce)
(GotoLocation garbagecan)
(PutObject lettuce garbagecan)","(GotoLocation refrigerator)
(PickupObject lettuce)
(GotoLocation countertop)
(CutObject lettuce)
(GotoLocation garbagecan)
(PutObject lettuce garbagecan)
"
train/pick_and_place_simple-Pen-None-Desk-310/trial_T20190908_030223_620154,pick a pencil in the dustbin and place it on the table.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PenType) 
                (receptacleType ?r DeskType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation garbagecan)
(PickupObject pen)
(GotoLocation desk)
(PutObject pen desk)","(GotoLocation dustbin)
(PickupObject pencil)
(GotoLocation table)
(PutObject pencil table)
"
